DATE,CONFIRM,RELEASE,QUARANT,DEATH,TOTAL_TEST,UNDER_TEST,NEGATIVE,AVAR16,AVAR1,AVAR2,AVAR3,AVAR4,AVAR5,AVAR6,AVAR7,AVAR8,AVAR9,AVAR10,AVAR11,MALE,FEMALE,AGE00,AGE10,AGE20,AGE30,AGE40,AGE50,AGE60,AGE70,AGE80_above,AVAR12,AVER13,AVAR14,AVAR15,SEOUL,BUSAN,DAEGU,INCHEON,GWANGJU,DAEJEON,ULSAN,SEJONG,GYEONGGI,GANGWON,CHUNGBUK,CHUNGNAM,JEONBUK,JEONNAM,GYEONGBUK,GYEONGNAM,JEJU,Lazaretto
20JAN20,1,0,1,0,,,,,,,,,,,,,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21JAN20,1,0,1,0,,,,,0,0,0,0,,,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22JAN20,1,0,1,0,,,,,0,0,0,0,,,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23JAN20,1,0,1,0,,,,,0,0,0,0,,,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24JAN20,2,0,2,0,,,,,1,1,1,1,,,,,0,,0,1,1,0,0,0,1,0,1,0,0,0,1,1,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25JAN20,2,0,2,0,,,,,0,0,0,0,,,,,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26JAN20,3,0,3,0,,,,,1,0.5,1,0.5,,,,,0,,0,2,1,0,0,0,1,0,2,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27JAN20,4,0,4,0,,,,,1,0.3333333333,1,0.3333333333,,,,,0,1,0,3,1,0,0,0,1,0,3,0,0,0,1,3,0.5,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28JAN20,4,0,4,0,,,,,0,0,0,0,,,,,0,0,0,3,1,0,0,0,1,0,3,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
29JAN20,4,0,4,0,,,,,0,0,0,0,,,,,0,,0,3,1,0,0,0,1,0,3,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
30JAN20,6,0,6,0,,,,,2,0.5,2,0.5,,,,,0,,0,6,1,0,0,1,2,0,4,0,0,0,3,4,1,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
31JAN20,11,0,11,0,,,,,5,0.8333333333,5,0.8333333333,,,,,0,2.5,0,7,4,0,0,3,2,0,5,1,0,0,5,6,0.1666666667,3,7,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0
01FEB20,12,0,12,0,,,,,1,0.0909090909,1,0.0909090909,,,,,0,0.2,0,8,4,0,0,3,2,1,5,1,0,0,6,6,0.1428571429,0,7,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0
02FEB20,15,0,15,0,,,,,3,0.25,3,0.25,,,,,0,3,0,10,5,0,0,4,2,3,5,1,0,0,9,6,0.25,0.25,7,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0
03FEB20,15,0,15,0,,,,,0,0,0,0,,,,,0,0,0,10,5,0,0,4,2,3,5,1,0,0,9,6,0,0,7,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0
04FEB20,16,0,16,0,,,,,1,0.0666666667,1,0.0666666667,,,,,0,,0,10,6,0,0,4,2,4,5,1,0,0,10,6,0,0.2,7,0,0,1,1,0,0,0,5,0,0,0,1,0,0,0,0,0
05FEB20,19,0,19,0,,,,,3,0.1875,3,0.1875,,,,,0,3,0,12,9,0,0,5,4,5,6,1,0,0,14,7,0.2,0.5,9,0,0,1,2,0,0,0,7,0,0,0,1,0,0,0,0,0
06FEB20,23,0,23,0,,,,,4,0.2105263158,4,0.2105263158,,,,,0,1.3333333333,0,13,9,0,0,6,4,5,6,1,0,0,15,7,0.0833333333,0,10,0,0,1,2,0,0,0,7,0,0,0,1,1,0,0,0,0
07FEB20,24,2,22,0,1352,327,1001,,1,0.0434782609,-1,-0.043478261,,,0.0234146341,,0,0.25,2,14,10,0,0,6,4,6,7,1,0,0,16,8,0.0769230769,0.1111111111,10,0,0,1,2,0,0,0,7,0,0,0,1,1,0,0,0,0
08FEB20,24,2,22,0,2097,939,1134,,0,0,0,0,745,0.551035503,0.0207253886,0,0,0,0,14,10,0,0,6,4,6,7,1,0,0,16,8,0,0,10,0,0,1,2,0,0,0,7,0,0,0,1,1,0,0,0,0
09FEB20,27,3,24,0,2598,888,1683,,3,0.125,2,0.0909090909,501,0.2389127325,0.0157894737,0.005988024,0,,1,14,11,0,0,6,4,6,7,1,1,0,16,9,0,0.1,10,0,0,1,2,0,0,0,10,0,0,0,1,1,0,0,0,0
10FEB20,27,3,24,0,3110,531,2552,,0,0,0,0,512,0.1970746728,0.0104691741,0,0,0,0,15,12,0,0,6,5,6,8,1,1,0,17,10,0.0714285714,0.0909090909,10,0,0,1,2,0,0,0,11,0,0,0,1,1,0,0,0,0
11FEB20,28,4,24,0,4325,762,3535,,1,0.037037037,0,0,1215,0.3906752412,0.0078585462,0.0008230453,0,,1,15,13,0,0,6,6,6,8,1,1,0,18,10,0,0.0833333333,10,0,0,1,2,0,0,0,11,0,0,0,1,1,0,0,0,0
12FEB20,28,7,21,0,5624,785,4811,,0,0,-3,-0.125,1299,0.3003468208,0.0057863195,0,0,0,3,15,13,0,0,6,6,6,8,1,1,0,18,10,0,0,10,0,0,1,2,0,0,0,11,0,0,0,1,1,0,0,0,0
13FEB20,28,7,21,0,6511,562,5921,,0,0,0,0,887,0.1577169275,0.0047066734,0,0,,0,15,13,0,0,6,6,6,8,1,1,0,18,10,0,0,10,0,0,1,2,0,0,0,11,0,0,0,1,1,0,0,0,0
14FEB20,28,7,21,0,7242,535,6679,,0,0,0,0,731,0.1122715405,0.0041747428,0,0,,0,15,13,0,0,6,6,6,8,1,1,0,18,10,0,0,10,0,0,1,2,0,0,0,11,0,0,0,1,1,0,0,0,0
15FEB20,28,9,19,0,7734,558,7148,,0,0,-2,-0.095238095,492,0.067937034,0.0039018952,0,0,,2,15,13,0,0,6,6,6,8,1,1,0,18,10,0,0,10,0,0,1,2,0,0,0,11,0,0,0,1,1,0,0,0,0
16FEB20,29,9,20,0,8161,485,7647,,1,0.0357142857,1,0.0526315789,427,0.0552107577,0.0037780094,0.0023419204,0,,0,16,13,0,0,6,6,6,8,1,1,1,18,11,0.0666666667,0,12,0,0,1,2,0,0,0,11,0,0,0,1,1,0,0,0,0
17FEB20,30,10,20,0,8718,708,7980,,1,0.0344827586,0,0,557,0.0682514398,0.0037453184,0.0017953321,0,1,1,16,14,0,0,6,6,6,8,2,1,1,18,12,0,0.0769230769,12,0,0,1,2,0,0,0,11,0,0,0,1,1,0,0,0,0
18FEB20,31,12,19,0,9772,818,8923,,1,0.0333333333,-1,-0.05,1054,0.1208992888,0.0034621398,0.0009487666,0,1,2,16,15,0,0,6,6,6,8,3,1,1,18,13,0,0.0714285714,12,0,1,1,2,0,0,0,11,0,0,0,1,1,0,0,0,0
19FEB20,51,16,35,0,11173,1149,9973,,20,0.6451612903,16,0.8421052632,1401,0.1433688088,0.0050877893,0.0142755175,0,20,4,20,26,0,1,10,7,9,11,5,2,1,27,19,0.25,0.7333333333,13,0,16,1,2,0,0,0,12,0,0,0,1,1,3,0,0,0
20FEB20,104,16,87,1,13202,1860,11238,,53,1.0392156863,52,1.4857142857,2029,0.1815984964,0.0091694586,0.026121242,0.0096153846,2.65,0,34,48,0,2,18,12,12,23,9,5,1,44,38,0.7,0.8461538462,15,0,46,1,2,0,0,0,12,0,0,0,1,1,24,0,0,0
21FEB20,204,17,186,1,16400,3180,13016,,100,0.9615384615,99,1.1379310345,3198,0.2422360248,0.0154311649,0.0312695435,0.0049019608,1.8867924528,1,,,,,,,,,,,,,,,,20,0,126,1,4,0,0,0,14,0,1,1,2,1,27,4,1,0
22FEB20,433,18,413,2,21586,6037,15116,,229,1.1225490196,227,1.2204301075,5186,0.3162195122,0.02784745,0.0441573467,0.0046189376,2.29,1,166,180,0,5,53,41,56,94,75,18,4,155,191,,,23,3,209,1,7,2,1,1,20,5,3,1,3,2,144,4,2,0
23FEB20,602,18,579,5,26179,8057,17520,,169,0.3903002309,166,0.401937046,4593,0.2127767998,0.0332192915,0.036795123,0.0083056478,0.7379912664,0,242,314,1,7,107,62,93,141,109,30,6,270,286,0.4578313253,0.7444444444,24,11,326,1,9,3,1,1,24,5,3,1,3,2,169,14,2,0
24FEB20,833,22,804,7,32756,11631,20292,,231,0.3837209302,225,0.3886010363,6577,0.2512319034,0.0394319527,0.0351223962,0.0084033613,1.3668639053,4,303,460,2,10,153,94,127,192,135,41,9,386,377,0.2520661157,0.4649681529,31,30,484,2,9,3,2,1,36,6,3,1,3,2,198,20,2,0
25FEB20,977,22,945,10,40304,13880,25447,,144,0.1728691477,141,0.1753731343,7548,0.2304310661,0.0369739631,0.0190779014,0.0102354145,0.6233766234,0,343,550,4,22,196,113,146,222,142,39,9,481,412,0.1320132013,0.1956521739,40,43,543,2,9,3,3,1,42,6,5,2,3,2,248,23,2,0
26FEB20,1261,24,1225,12,53553,20716,31576,,284,0.2906857728,280,0.2962962963,13249,0.3287266773,0.0384018028,0.02143558,0.0095162569,1.9722222222,2,437,709,3,31,276,144,175,267,184,51,15,629,517,0.2740524781,0.2890909091,49,58,710,3,9,5,4,1,51,6,5,3,3,2,317,34,2,0
27FEB20,1766,26,1727,13,66652,25568,39318,,505,0.4004758128,502,0.4097959184,13099,0.2445988087,0.0429851037,0.0385525613,0.0073612684,1.7781690141,2,615,980,9,50,444,193,234,347,226,72,20,930,665,0.4073226545,0.3822284908,56,61,1132,3,9,9,11,1,62,6,8,12,5,2,345,43,2,0
28FEB20,2337,27,2297,13,81167,30237,48593,,571,0.3233295583,570,0.3300521135,14515,0.21777291,0.0458865109,0.0393386152,0.0055626872,1.1306930693,1,770,1252,13,74,558,252,300,434,270,91,30,1197,825,0.2520325203,0.2775510204,62,65,1579,4,9,13,14,1,72,7,9,35,5,2,409,49,2,0
29FEB20,3150,28,3105,17,94055,35182,55723,,813,0.3478818999,808,0.3517631694,12888,0.1587837422,0.0535050023,0.0630819367,0.0053968254,1.4238178634,1,1094,1837,19,96,856,361,437,587,390,131,54,1769,1162,0.4207792208,0.4672523962,77,80,2236,6,9,13,17,1,82,7,10,55,5,3,488,59,2,0
01MAR20,3736,30,3688,18,98921,33360,61825,,586,0.186031746,583,0.1877616747,4866,0.0517356866,0.0569850978,0.1204274558,0.0048179872,0.7207872079,2,1329,2197,27,137,1054,426,521,687,453,158,61,2165,1359,0.2148080439,0.195971693,87,83,2705,6,9,13,20,1,89,15,11,68,6,3,555,63,2,0
02MAR20,4212,31,4159,22,109591,33799,71580,,476,0.1274089936,471,0.1277114967,10670,0.107863851,0.0555731476,0.044611059,0.0052231719,0.8122866894,1,1591,2621,32,169,1235,506,633,834,530,192,81,2575,1637,0.1971407073,0.1929904415,91,88,3081,7,9,14,20,1,92,19,11,78,6,5,624,64,2,0
03MAR20,4812,34,4750,28,125851,35555,85484,,600,0.1424501425,591,0.1421014667,16260,0.1483698479,0.0532913972,0.036900369,0.0058187864,1.2605042017,3,1810,3002,34,204,1417,578,713,952,597,224,93,2946,1866,0.1376492772,0.1453643647,98,90,3600,7,11,14,20,1,94,20,11,81,7,5,685,64,3,0
04MAR20,5328,41,5255,32,136707,28414,102965,,516,0.1072319202,505,0.1063157895,10856,0.0862607369,0.0491998559,0.0475313191,0.006006006,0.86,7,1996,3332,34,233,1575,631,790,1051,646,260,108,3263,2065,0.1027624309,0.1099267155,99,93,4006,9,13,15,23,1,101,21,11,82,7,5,774,65,3,0
05MAR20,5766,88,5643,35,146541,21810,118965,,438,0.0822072072,388,0.0738344434,9834,0.071934868,0.0462274815,0.0445393533,0.0060700659,0.8488372093,47,2149,3617,38,257,1727,659,847,1127,699,288,124,3528,2238,0.0766533066,0.0855342137,103,93,4326,9,13,16,23,1,110,23,12,86,7,4,861,74,4,0
06MAR20,6284,108,6134,42,164740,21832,136624,,518,0.0898369754,491,0.0870104554,18199,0.1241904996,0.0439723458,0.0284631024,0.006683641,1.1826484018,20,2345,3939,45,292,1877,693,889,1217,763,340,168,3796,2488,0.0912052117,0.0890240531,105,95,4693,9,13,18,23,1,120,25,15,90,7,4,984,77,4,0
07MAR20,6767,118,6605,44,178189,19620,151802,,483,0.0768618714,471,0.0767851321,13449,0.0816377322,0.0426754284,0.0359134508,0.0065021428,0.9324324324,10,2522,4245,52,327,2028,727,941,1287,830,384,191,4075,2692,0.0754797441,0.0776846915,108,96,5084,9,13,18,23,2,130,26,20,92,7,4,1049,82,4,0
08MAR20,7134,130,6954,50,188518,19376,162008,,367,0.0542337816,349,0.0528387585,10329,0.0579665411,0.0421775786,0.0355310291,0.0070086908,0.7598343685,12,2694,4440,58,360,2133,760,975,1349,878,409,212,4286,2848,0.0681998414,0.0459363958,120,96,5381,9,13,18,24,3,141,27,24,98,7,4,1081,83,4,0
09MAR20,7382,166,7165,51,196618,17458,171778,,248,0.0347631063,211,0.0303422491,8100,0.0429667194,0.0412033936,0.030617284,0.0069086968,0.6757493188,36,2799,4583,66,381,2190,779,1005,1391,916,438,216,4421,2961,0.0389755011,0.0322072072,130,96,5571,9,15,19,24,6,152,28,25,102,7,4,1107,83,4,0
10MAR20,7513,247,7212,54,210144,18452,184179,,131,0.0177458683,47,0.006559665,13526,0.0687932946,0.0391930806,0.009685051,0.0071875416,0.5282258065,81,2852,4661,67,393,2213,789,1030,1416,929,454,222,4492,3021,0.018935334,0.0170194196,141,96,5663,13,15,18,24,8,163,28,25,104,7,4,1117,83,4,0
11MAR20,7755,288,7407,60,222395,18540,196100,,242,0.0322108346,195,0.0270382696,12251,0.0582981194,0.0380417454,0.0197534895,0.0077369439,1.8473282443,41,2947,4808,75,405,2238,804,1082,1472,960,483,236,4604,3151,0.0333099579,0.0315382965,193,98,5794,25,15,18,25,10,175,29,27,112,7,4,1135,84,4,0
12MAR20,7869,333,7470,66,234998,17727,209402,,114,0.0147001934,63,0.0085054678,12603,0.0566694395,0.0362174427,0.0090454654,0.0083873427,0.4710743802,45,2994,4875,76,412,2261,812,1101,1495,972,497,243,4662,3207,0.0159484221,0.0139351082,212,99,5867,25,15,20,25,15,178,29,27,114,7,4,1143,85,4,0
13MAR20,7979,510,7402,67,248647,17940,222728,,110,0.0139789046,-68,-0.009103079,13649,0.0580813454,0.0345849931,0.0080591985,0.0083970422,0.9649122807,177,3043,4936,77,421,2274,823,1117,1523,985,506,253,4712,3267,0.0163660655,0.0125128205,225,100,5928,27,15,22,27,32,185,29,27,115,7,4,1147,85,4,0
14MAR20,8086,714,7300,72,261334,17634,235614,,107,0.0134102018,-102,-0.013780059,12687,0.0510241427,0.0331801395,0.0084338299,0.008904279,0.9727272727,204,3100,4986,81,424,2287,833,1133,1551,999,515,263,4758,3328,0.018731515,0.0101296596,238,103,5990,28,15,22,27,38,200,29,28,115,7,4,1153,85,4,0
15MAR20,8162,834,7253,75,268212,16272,243778,,76,0.0093989612,-47,-0.006438356,6878,0.0263188104,0.0323966024,0.0110497238,0.0091889243,0.7102803738,120,3136,5026,83,427,2301,842,1141,1568,1012,525,263,4794,3368,0.0116129032,0.0080224629,247,106,6031,30,16,22,28,39,211,29,31,115,7,4,1157,85,4,0
16MAR20,8236,1137,7024,75,274504,14971,251297,,74,0.0090664053,-229,-0.031573142,6292,0.0234590548,0.0317339221,0.0117609663,0.0091063623,0.9736842105,303,3169,5067,85,432,2313,849,1147,1585,1024,531,270,4826,3410,0.0105229592,0.0081575806,253,107,6066,30,16,22,28,40,231,29,31,115,7,4,1164,85,4,4
17MAR20,8320,1401,6838,81,286716,17291,261105,,84,0.0101991258,-186,-0.026480638,12212,0.044487512,0.030880579,0.0068784802,0.0097355769,1.1351351351,264,3200,5120,86,436,2330,856,1164,1602,1033,539,274,4872,3448,0.0097822657,0.0104598382,265,107,6098,31,16,22,28,40,262,29,31,115,7,4,1169,86,4,6
18MAR20,8413,1540,6789,84,295647,16346,270888,,93,0.0111778846,-49,-0.007165838,8931,0.0311492906,0.0301216251,0.0104131676,0.0099845477,1.1071428571,139,3240,5173,87,438,2342,873,1171,1615,1059,542,286,4911,3502,0.0125,0.0103515625,270,107,6144,32,17,22,30,41,277,30,32,118,9,5,1178,86,4,11
19MAR20,8565,1947,6527,91,307024,15904,282555,,152,0.0180672768,-262,-0.03859184,11377,0.0384817028,0.0294208574,0.0133602883,0.0106246351,1.6344086022,407,3296,5269,91,444,2358,886,1181,1642,1080,562,321,4960,3605,0.0172839506,0.0185578968,282,107,6241,32,17,22,36,41,295,30,33,118,10,5,1190,86,4,16
20MAR20,8652,2233,6325,94,316664,15525,292487,,87,0.0101576182,-202,-0.030948368,9640,0.0313981969,0.0287309183,0.0090248963,0.01086454,0.5723684211,286,3330,5322,97,452,2365,893,1193,1656,1099,568,329,5000,3652,0.010315534,0.0100588347,299,108,6275,36,18,22,36,41,309,30,33,119,10,5,1203,87,4,17
21MAR20,8799,2612,6085,102,327509,15704,303006,,147,0.0169902913,-240,-0.037944664,10845,0.0342476568,0.0282195603,0.0135546335,0.0115922264,1.6896551724,379,3387,5412,99,457,2380,900,1203,1672,1118,589,381,5039,3760,0.0171171171,0.0169109357,314,108,6344,40,18,22,36,41,321,30,34,119,10,5,1243,87,4,23
22MAR20,8897,2909,5884,104,331780,14540,308343,,98,0.0111376293,-201,-0.033032046,4271,0.013040863,0.0280450132,0.022945446,0.0116893335,0.6666666667,297,3430,5467,101,460,2396,909,1221,1691,1132,595,392,5087,3810,0.0126956008,0.0101626016,324,108,6387,40,19,24,36,41,337,30,35,120,10,6,1254,88,4,34
23MAR20,8961,3166,5684,111,338036,13628,315447,,64,0.007193436,-200,-0.033990483,6256,0.0188558683,0.0276226234,0.010230179,0.0123870104,0.6530612245,257,3457,5504,103,460,2417,917,1228,1702,1139,599,396,5125,3836,0.0078717201,0.00676788,330,109,6411,40,19,24,36,41,351,30,37,120,10,6,1256,89,4,47
24MAR20,9037,3507,5410,120,348582,15440,324105,,76,0.0084811963,-274,-0.048205489,10546,0.0311978606,0.0271265707,0.0072065238,0.0132787429,1.1875,341,3497,5540,105,468,2438,921,1234,1716,1146,608,401,5166,3871,0.0115707261,0.0065406977,334,111,6442,41,19,24,36,42,366,30,38,120,10,6,1257,90,4,67
25MAR20,9137,3730,5281,126,357896,14278,334481,,100,0.0110656191,-129,-0.023844732,9314,0.0267196815,0.0265905744,0.0107365257,0.0137900843,1.3157894737,223,3550,5587,105,475,2473,943,1246,1724,1154,611,406,5242,3895,0.0151558479,0.0084837545,347,112,6456,42,19,24,37,44,387,31,38,123,10,8,1262,90,6,101
26MAR20,9241,4144,4966,131,364942,14369,341332,,104,0.0113822918,-315,-0.059647794,7046,0.0196872835,0.0263597025,0.0147601476,0.014175955,1.04,414,3598,5643,106,488,2508,955,1252,1738,1162,616,416,5309,3932,0.0135211268,0.0100232683,360,112,6482,43,19,30,37,44,401,31,39,124,10,8,1274,90,6,131
27MAR20,9332,4528,4665,139,376961,15219,352410,,91,0.0098474191,-301,-0.060612163,12019,0.0329340005,0.0257973915,0.0075713454,0.014894985,0.875,384,3638,5694,108,496,2532,960,1256,1752,1170,630,428,5352,3980,0.0111172874,0.0090377459,372,113,6516,46,20,31,39,44,412,31,41,124,10,8,1283,91,7,144
28MAR20,9478,4811,4523,144,387925,16564,361883,,146,0.0156450922,-142,-0.030439443,10964,0.0290852369,0.0255223354,0.0133163079,0.0151930787,1.6043956044,283,3736,5742,109,501,2567,978,1278,1780,1201,632,432,5433,4045,0.026937878,0.0084299262,390,114,6587,51,20,31,39,44,433,32,41,126,10,8,1285,91,8,168
29MAR20,9583,5033,4398,152,394141,15028,369530,,105,0.0110782866,-125,-0.027636524,6216,0.0160237159,0.0252774239,0.0168918919,0.0158614213,0.7191780822,222,3799,5784,111,508,2602,993,1292,1798,1210,635,434,5506,4077,0.016862955,0.0073145246,410,117,6610,58,20,34,39,46,448,34,41,127,12,9,1287,94,8,189
30MAR20,9661,5228,4275,158,395194,13531,372002,,78,0.0081394135,-123,-0.027967258,1053,0.0026716327,0.0253129069,0.0740740741,0.0163544147,0.7428571429,195,3834,5827,112,513,2630,1002,1297,1812,1218,640,437,5554,4107,0.0092129508,0.0074343015,426,118,6624,58,20,34,39,46,463,36,44,127,13,9,1298,95,9,202
31MAR20,9786,5408,4216,162,410564,16892,383886,,125,0.0129386192,-59,-0.01380117,15370,0.0388922909,0.0248582576,0.0081327261,0.0165542612,1.6025641026,180,3905,5881,112,515,2656,1012,1312,1851,1235,651,442,5607,4179,0.0185185185,0.0092672044,450,119,6684,64,20,36,39,46,476,36,44,128,13,9,1300,96,9,217
01APR20,9887,5567,4155,165,421547,16585,395075,,101,0.0103208665,-61,-0.014468691,10983,0.0267510059,0.0244146364,0.0091960302,0.016688581,0.808,159,3946,5941,116,519,2682,1027,1323,1865,1245,658,452,5667,4220,0.0104993598,0.0102023465,474,122,6704,69,24,36,39,46,499,38,44,131,14,12,1302,100,9,224
02APR20,9976,5828,3979,169,431743,17885,403882,,89,0.0090017194,-176,-0.042358604,10196,0.0241871013,0.0241048862,0.0087289133,0.0169406576,0.8811881188,261,3979,5997,119,522,2704,1043,1336,1878,1258,663,453,5724,4252,0.0083628991,0.0094260226,488,122,6725,73,25,36,40,46,516,39,44,133,14,14,1304,106,9,242
03APR20,10062,6021,3867,174,443273,18908,414303,,86,0.0086206897,-112,-0.028147776,11530,0.0267057022,0.0237107207,0.0074588031,0.0172927847,0.9662921348,193,4013,6049,121,528,2734,1052,1350,1887,1266,668,456,5785,4277,0.0085448605,0.0086710022,506,122,6734,74,26,36,40,46,539,41,45,134,15,15,1309,107,9,264
04APR20,10156,6325,3654,177,455032,20144,424732,,94,0.0093420791,-213,-0.055081458,11759,0.0265276703,0.0233531392,0.007993877,0.0174281213,1.0930232558,304,4052,6104,122,530,2761,1066,1358,1898,1282,678,461,5837,4319,0.0097184152,0.009092412,528,122,6761,77,26,36,40,46,562,42,45,135,15,15,1310,108,9,279
05APR20,10237,6463,3591,183,461233,19571,431425,,81,0.0079755809,-63,-0.017241379,6201,0.013627613,0.0231783581,0.0130624093,0.017876331,0.8617021277,138,4098,6139,124,535,2789,1083,1370,1904,1289,681,462,5901,4336,0.0113524186,0.005733945,552,122,6768,79,27,37,40,46,572,45,45,135,16,15,1314,109,12,303
06APR20,10284,6598,3500,186,466804,19295,437225,,47,0.0045911888,-91,-0.025341131,5571,0.0120784939,0.0229805434,0.0084365464,0.0180863477,0.5802469136,135,4118,6166,126,542,2804,1086,1375,1906,1294,686,465,5933,4351,0.0048804295,0.0043981104,563,122,6781,80,27,39,40,46,580,45,45,136,16,15,1316,111,12,310
07APR20,10331,6694,3445,192,477304,20650,446323,,47,0.0045702061,-55,-0.015714286,10500,0.0224933805,0.0226232552,0.0044761905,0.0185848417,1,96,4138,6193,126,544,2819,1092,1382,1909,1304,689,466,5963,4368,0.0048567266,0.0043788518,567,123,6794,80,27,39,40,46,590,47,45,137,16,15,1317,112,12,324
08APR20,10384,6776,3408,200,486003,17858,457761,,53,0.0051301907,-37,-0.010740203,8699,0.018225282,0.0221811618,0.0060926543,0.0192604006,1.1276595745,82,4163,6221,126,548,2832,1102,1387,1915,1312,692,470,5995,4389,0.006041566,0.0045212337,578,125,6803,84,27,39,40,46,596,49,45,137,17,15,1320,113,12,338
09APR20,10423,6973,3246,204,494711,15509,468779,,39,0.0037557781,-162,-0.047535211,8708,0.0179175849,0.0217507439,0.0044786403,0.0195721002,0.7358490566,197,4185,6238,128,552,2844,1109,1394,1917,1314,692,473,6027,4396,0.0052846505,0.0027326796,590,125,6807,84,27,39,40,46,606,49,45,138,17,15,1320,115,12,348
10APR20,10450,7117,3125,208,503051,15298,477303,,27,0.002590425,-121,-0.037276648,8340,0.0168583274,0.0214247785,0.0032374101,0.0199043062,0.6923076923,144,4200,6250,129,553,2851,1113,1396,1920,1320,694,474,6042,4408,0.0035842294,0.0019236935,595,126,6807,85,27,39,40,46,615,49,45,138,17,15,1327,115,12,352
